model_id,dataset,phase,condition,documents,entity_exact_f1_mean,entity_exact_f1_median,entity_exact_f1_std,entity_exact_f1_p95,entity_partial_f1_mean,entity_partial_f1_median,entity_partial_f1_std,entity_partial_f1_p95,relation_exact_f1_mean,relation_exact_f1_median,relation_exact_f1_std,relation_exact_f1_p95,hallucinated_entity_rate_mean,hallucinated_entity_rate_median,hallucinated_entity_rate_std,hallucinated_entity_rate_p95,prompt_tokens_mean,prompt_tokens_median,prompt_tokens_std,prompt_tokens_p95,output_tokens_mean,output_tokens_median,output_tokens_std,output_tokens_p95,seconds_per_item_in_batch_mean,seconds_per_item_in_batch_median,seconds_per_item_in_batch_std,seconds_per_item_in_batch_p95,json_valid_mean,json_valid_median,json_valid_std,json_valid_p95,schema_valid_mean,schema_valid_median,schema_valid_std,schema_valid_p95,truncated_at_limit_mean,truncated_at_limit_median,truncated_at_limit_std,truncated_at_limit_p95
gemma_3_12b_it,SciERC,main,P1,100,0.189138044083988,0.1339285714285714,0.21415460085461654,0.5835784313725491,0.2189218397791478,0.14550264550264547,0.2410359449438614,0.6366883116883117,0.04705574000788698,0.0,0.09217221785602782,0.23657289002557536,0.0038901458019105074,0.0,0.01758511049729489,0.002941176470588068,361.76,352.5,59.640864575161274,472.05,768.0,768.0,0.0,768.0,30.95630103,30.406381,1.8334335558241506,33.701576,1.0,1.0,0.0,1.0,0.57,1.0,0.497569851956243,1.0,1.0,1.0,0.0,1.0
gemma_3_12b_it,SciERC,main,P2,100,0.20813134538741973,0.1742424242424242,0.2058558145599805,0.5835784313725491,0.2494199328556052,0.20526315789473687,0.23161932503772276,0.6365454545454546,0.05399757847358466,0.0,0.1032910699754213,0.3007894736842105,0.0019444444444444442,0.0,0.013821384776562303,0.0,411.76,402.5,59.640864575161274,522.05,768.0,768.0,0.0,768.0,30.75001658,30.159627,1.621145852996909,33.8068054,1.0,1.0,0.0,1.0,0.67,1.0,0.47258156262526074,1.0,1.0,1.0,0.0,1.0
gemma_3_12b_it,SciERC,main,P3,100,0.22672063460631503,0.2068965517241379,0.1995242675195458,0.5602051282051281,0.2682181109067507,0.3053613053613053,0.2249763498609184,0.6167582417582417,0.044565822976174306,0.0,0.09343575242817832,0.2614624505928853,0.003246965452847805,0.0,0.016452592875501937,0.0,470.76,461.5,59.640864575161274,581.05,768.0,768.0,0.0,768.0,30.972348209999996,30.397015,1.572706937893134,33.98308275,1.0,1.0,0.0,1.0,0.71,1.0,0.4560480215720686,1.0,1.0,1.0,0.0,1.0
gemma_3_12b_it,SciERC,main,P4,100,0.36170976831770807,0.3613053613053613,0.14223051442255485,0.5725868725868726,0.41806106873901316,0.43961352657004826,0.14777433630235964,0.6126984126984126,0.11344284019610072,0.069047619047619,0.13840958994071273,0.35404411764705873,0.0052167501538210904,0.0,0.017504928087670395,0.04786967418546363,755.76,746.5,59.64086457516128,866.05,768.0,768.0,0.0,768.0,32.7842558,32.768076,1.3241138837750621,35.0816879,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
gemma_3_12b_it,SciERC,main,P5,100,0.40769690237813777,0.4045454545454546,0.1566359610791584,0.6471383147853736,0.4655819769674908,0.48566748566748563,0.1635865004857647,0.6683333333333333,0.10702658909015811,0.074074074074074,0.1254603277276998,0.348081841432225,0.005714697138610178,0.0,0.022492980245622234,0.04408212560386468,1347.76,1338.5,59.640864575161274,1458.05,768.0,768.0,0.0,768.0,34.387101040000005,34.5630225,1.1180690119412813,35.81060905,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
gemma_3_12b_it,SciERC,main,P6,100,0.3928010596968279,0.39354838709677414,0.15227454750040378,0.6471383147853736,0.44800732616667377,0.4633273703041144,0.15765260778002124,0.6683333333333333,0.10476698235086004,0.06274509803921564,0.14171777862052135,0.348081841432225,0.00825501281708375,0.0,0.02509602360554114,0.06717948717948709,1511.76,1502.5,59.640864575161274,1622.05,768.0,768.0,0.0,768.0,34.8437416,35.192966999999996,1.0986944181792142,35.817998700000004,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
mistral_7b_instruct_v03,EBM-NLP,ablation,A2,84,0.08156618556832008,0.08166666666666665,0.07297166857152343,0.19857142857142854,0.16795720479656417,0.16,0.09487269602283133,0.3333333333333333,1.0,1.0,0.0,1.0,0.03916587102677328,0.0,0.1210315847441167,0.32083333333333286,871.4642857142857,874.5,152.79283134863311,1172.0499999999995,100.72619047619048,74.5,80.27338096365928,237.7499999999997,17.91908511904762,13.3098565,14.24518820028083,43.74791724999994,1.0,1.0,0.0,1.0,0.9047619047619048,1.0,0.2953065639704594,1.0,0.0,0.0,0.0,0.0
mistral_7b_instruct_v03,EBM-NLP,ablation,A3,84,0.1335035877113698,0.1052631578947368,0.09772154004865159,0.3313333333333332,0.28912113373803583,0.3,0.11522086351767322,0.4530303030303029,1.0,1.0,0.0,1.0,0.09069913221698936,0.0,0.12769904254432515,0.3333333333333333,707.4642857142857,710.5,152.79283134863311,1008.0499999999996,247.86904761904762,235.5,102.25821082441134,404.09999999999997,44.51467386904761,43.4257405,18.34999019037341,73.54735069999998,1.0,1.0,0.0,1.0,0.9880952380952381,1.0,0.10910894511799618,1.0,0.0,0.0,0.0,0.0
mistral_7b_instruct_v03,EBM-NLP,ablation,A4,84,0.12294607458937794,0.11269841269841266,0.09146269325451632,0.2772093023255813,0.25094478995703035,0.2412121212121212,0.12397848242162958,0.46333333333333315,1.0,1.0,0.0,1.0,0.09178476946334088,0.0,0.16153183142407404,0.36874999999999974,758.4642857142857,761.5,152.79283134863311,1059.0499999999995,206.71428571428572,177.5,100.0390973483809,369.25,36.940702333333334,31.9232625,17.68724837416425,65.05133529999999,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
mistral_7b_instruct_v03,EBM-NLP,ablation,A5,84,0.12249439490968,0.0909090909090909,0.10834315495955738,0.3359605911330046,0.27156443154348625,0.24,0.13703516959878753,0.5,1.0,1.0,0.0,1.0,0.11061121418264275,0.0,0.1625557481951124,0.3962499999999999,1036.4642857142858,1039.5,152.79283134863311,1337.0499999999995,220.95238095238096,211.0,93.74766243021868,363.79999999999995,38.939942345238094,37.0761125,16.44214376401972,65.21903314999999,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
mistral_7b_instruct_v03,EBM-NLP,ablation,A6,84,0.11391319151005645,0.1052631578947368,0.10335155611353829,0.2871459694989103,0.2363357305981789,0.21352583586626134,0.138749443986909,0.4795755968169759,1.0,1.0,0.0,1.0,0.05012194537570477,0.0,0.10420116682863635,0.25,956.4642857142857,959.5,152.79283134863311,1257.0499999999995,254.10714285714286,213.5,190.06530379688198,671.1999999999998,44.70773332142858,37.9914015,33.44795448700872,116.98690509999999,1.0,1.0,0.0,1.0,0.9761904761904762,1.0,0.1533709949008578,1.0,0.03571428571428571,0.0,0.18669145807013007,0.0
mistral_7b_instruct_v03,EBM-NLP,ablation_alias,A0,84,0.10781508742522233,0.0909090909090909,0.09247927280906948,0.2847176079734219,0.2595867015409091,0.2431633407243163,0.12172654950107856,0.4444444444444444,1.0,1.0,0.0,1.0,0.12638205048919335,0.0769230769230769,0.15114725865342069,0.3333333333333333,644.4642857142857,647.5,152.79283134863311,945.0499999999996,225.76190476190476,217.0,91.91636049392216,376.7,40.56682373809523,39.3619955,16.55093913158435,69.21858264999999,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
mistral_7b_instruct_v03,EBM-NLP,ablation_alias,A1,84,0.1146475594889701,0.10960960960960961,0.08822702474425045,0.25,0.2253022910725338,0.2152509652509652,0.11351287468951597,0.4,1.0,1.0,0.0,1.0,0.039895124716553286,0.0,0.09276745415694836,0.25,716.4642857142857,719.5,152.79283134863311,1017.0499999999996,110.23809523809524,87.5,80.11476994033767,237.0,19.81536560714286,15.9710645,14.228128922851592,42.5521892,1.0,1.0,0.0,1.0,0.8809523809523809,1.0,0.32578956563800526,1.0,0.0,0.0,0.0,0.0
mistral_7b_instruct_v03,EBM-NLP,main,P1,191,0.12332140401097479,0.1,0.10930945049066242,0.32666666666666666,0.2862146576112777,0.2666666666666666,0.14159546379463098,0.5298245614035088,1.0,1.0,0.0,1.0,0.08081949080461877,0.0,0.1299555896248777,0.3717105263157895,527.3560209424083,526.0,159.83454916974082,842.0,315.68586387434556,296.0,118.01518974117073,562.0,56.49528193193717,53.142986,21.248546479135385,100.9472015,1.0,1.0,0.0,1.0,0.9842931937172775,1.0,0.12466543819257396,1.0,0.0,0.0,0.0,0.0
mistral_7b_instruct_v03,EBM-NLP,main,P2,191,0.11823602878292547,0.0952380952380952,0.11360400511308864,0.32456140350877194,0.27585160102778894,0.2727272727272727,0.1428731456205243,0.5240274599542334,1.0,1.0,0.0,1.0,0.110651107947195,0.0,0.16582216443562567,0.5,581.3560209424083,580.0,159.83454916974082,896.0,255.0628272251309,223.0,122.29647423745338,489.0,45.82408580104711,39.809584,22.074936263221375,88.75282,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
mistral_7b_instruct_v03,EBM-NLP,main,P3,191,0.11092595627036356,0.0888888888888888,0.10324321840374863,0.30259146341463417,0.2669870670700015,0.25,0.1340339439007064,0.4705882352941176,1.0,1.0,0.0,1.0,0.11881710417808515,0.0,0.1587161436575133,0.375,645.3560209424083,644.0,159.83454916974082,960.0,234.8324607329843,215.0,106.15903260633513,412.0,42.2269312460733,39.509781,19.173003761429626,74.6876675,1.0,1.0,0.0,1.0,0.9947643979057592,1.0,0.07235746052924216,1.0,0.0,0.0,0.0,0.0
mistral_7b_instruct_v03,EBM-NLP,main,P4,191,0.10532337150469535,0.0869565217391304,0.10010776148799125,0.27619047619047615,0.22221903507582427,0.1999999999999999,0.13333379102833262,0.48051948051948046,1.0,1.0,0.0,1.0,0.03882070518196172,0.0,0.10239621187286078,0.29166666666666663,717.3560209424083,716.0,159.83454916974082,1032.0,110.04712041884817,86.0,71.12156294225106,250.0,19.774146277486913,15.827233,12.641061243446199,45.426296,1.0,1.0,0.0,1.0,0.900523560209424,1.0,0.30008724734807113,1.0,0.0,0.0,0.0,0.0
mistral_7b_instruct_v03,EBM-NLP,main,P5,191,0.09567016913344784,0.0833333333333333,0.09996806359970942,0.2583333333333333,0.19530826920886404,0.1739130434782609,0.12624588920504493,0.4444444444444444,1.0,1.0,0.0,1.0,0.06845644175487106,0.0,0.15642093702901036,0.3333333333333333,935.3560209424083,934.0,159.83454916974082,1250.0,103.84293193717278,83.0,58.97900107835505,216.5,18.348568198952883,14.658297,10.355751518360915,38.3988515,1.0,1.0,0.0,1.0,0.9581151832460733,1.0,0.20085241329431533,1.0,0.0,0.0,0.0,0.0
mistral_7b_instruct_v03,EBM-NLP,main,P6,191,0.09082868800330143,0.0833333333333333,0.09011759379915785,0.25,0.18797410245442403,0.1666666666666666,0.11011404592919459,0.39230769230769225,1.0,1.0,0.0,1.0,0.04845479777724927,0.0,0.12776352754492218,0.3333333333333333,1108.3560209424083,1107.0,159.83454916974082,1423.0,96.4869109947644,81.0,57.416837677016645,228.0,16.935371272251306,14.122509,9.954714878419184,40.052989,1.0,1.0,0.0,1.0,0.9842931937172775,1.0,0.12466543819257395,1.0,0.0,0.0,0.0,0.0
mistral_7b_instruct_v03,SciER,ablation,A2,16,0.039132157115750854,0.0091743119266055,0.05379195001775245,0.1360086407444333,0.05391820039667769,0.0174757281553398,0.06830167197954096,0.17223330009970092,0.011316514873286406,0.0,0.02602356138177082,0.06379635449402885,0.049326828063241096,0.0,0.07526471230107884,0.1974431818181818,4970.5,4190.5,2157.376802199066,9627.0,603.125,346.0,606.9789535066269,1697.75,105.45804631249999,62.020903000000004,105.55619409170119,295.963518,1.0,1.0,0.0,1.0,0.375,0.0,0.5,1.0,0.0625,0.0,0.25,0.25
mistral_7b_instruct_v03,SciER,ablation,A3,16,0.06213392904286636,0.04436031838477965,0.05625869388269994,0.1627632254750898,0.08884360108700018,0.06307692307692306,0.0745107508903836,0.21896507447354896,0.015763814775161804,0.0,0.027413718944589858,0.07068452380952381,0.1439359798797568,0.07941176470588235,0.1719189953916615,0.44583333333333336,4815.5,4035.5,2157.376802199066,9472.0,880.375,569.5,597.5287859174653,1922.75,154.42532037499998,100.2979265,104.86166602535339,340.73494024999997,1.0,1.0,0.0,1.0,0.9375,1.0,0.25,1.0,0.0625,0.0,0.25,0.25
mistral_7b_instruct_v03,SciER,ablation,A4,16,0.05161385607336602,0.0473408541498791,0.03091715575194621,0.11897298104194651,0.08223604166234674,0.07613871635610764,0.044644529516288646,0.1549061376647583,0.016186854269693657,0.00234741784037555,0.02604012678441647,0.059103641456582576,0.16751230540293038,0.08846153846153845,0.2011487534197904,0.5208333333333334,4805.5,4025.5,2157.376802199066,9462.0,848.0,814.0,423.4285457232818,1506.25,148.3903360625,142.153809,73.95884794528823,262.17274275,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
mistral_7b_instruct_v03,SciER,ablation,A5,16,0.048332503923842016,0.048108623980565604,0.04022441990086975,0.11341165896250642,0.07135306344049791,0.07327297116029505,0.05608430148876069,0.14659267036648166,0.012376677395065525,0.0,0.025419667362073822,0.04410828025477705,0.14321913992869875,0.04545454545454545,0.19593214494507843,0.4666666666666667,5197.5,4417.5,2157.376802199066,9854.0,1092.375,952.0,591.1779061049784,2048.0,192.72770425000002,167.5345735,104.55237487744428,361.48975825,1.0,1.0,0.0,1.0,0.8125,1.0,0.4031128874149275,1.0,0.1875,0.0,0.4031128874149275,1.0
mistral_7b_instruct_v03,SciER,ablation,A6,16,0.058971459183420394,0.0508887008040626,0.05539460174911548,0.13861006140765234,0.08841206739992677,0.07885616035473506,0.07094529102256827,0.218715556605259,0.008990064473037155,0.0,0.015265731450556713,0.0408140814081408,0.11173171191553542,0.0334249084249084,0.15566014530407668,0.4027777777777778,5114.5,4334.5,2157.376802199066,9771.0,738.875,569.5,607.4204337469504,1910.0,130.339094125,100.4883875,106.36960052792848,333.94658975000004,1.0,1.0,0.0,1.0,0.75,1.0,0.4472135954999579,1.0,0.0625,0.0,0.25,0.25
mistral_7b_instruct_v03,SciER,ablation_alias,A0,16,0.050471528877577256,0.04552398860064045,0.0415098199666566,0.12844267801164347,0.080078683312717,0.06400993452246555,0.0634152728096363,0.19153045230631438,0.017175768901247123,0.0,0.027421923868377118,0.0721688574317492,0.1491714015151515,0.101010101010101,0.17674520040335384,0.47395833333333337,4691.5,3911.5,2157.376802199066,9348.0,1047.6875,998.0,563.0848034118247,2048.0,182.5411759375,173.56134550000002,97.6610639779895,355.69108875,1.0,1.0,0.0,1.0,0.875,1.0,0.3415650255319866,1.0,0.125,0.0,0.3415650255319866,1.0
mistral_7b_instruct_v03,SciER,ablation_alias,A1,16,0.04661520786901638,0.0411385429295712,0.044230799060035283,0.12495239908606243,0.06422083223502396,0.05359325166174845,0.055316361536353255,0.17683739527798925,0.015703549369389832,0.0,0.0242193850687141,0.06610576923076922,0.07855998168498167,0.0,0.12222453006503528,0.27499999999999997,4772.5,3992.5,2157.376802199066,9429.0,902.5625,811.5,546.7388125665368,1962.5,157.9458056875,140.8436595,95.31402321209286,344.01903475,1.0,1.0,0.0,1.0,0.75,1.0,0.4472135954999579,1.0,0.0625,0.0,0.25,0.25
mistral_7b_instruct_v03,SciER,main,P1,16,0.04132071922186221,0.02701693527016935,0.038099938225905405,0.10738995586305618,0.06181568148639016,0.0602546182614937,0.050615903335931946,0.15298819038530354,0.014411240772460301,0.0,0.02579080171201645,0.0581027667984189,0.12728174603174602,0.0,0.21670045960087864,0.5833333333333334,4573.5,3793.5,2157.376802199066,9230.0,1086.0625,817.5,559.8077609024965,2048.0,190.8846113125,143.5859785,97.71684773653283,357.111318,1.0,1.0,0.0,1.0,0.8125,1.0,0.4031128874149275,1.0,0.1875,0.0,0.4031128874149275,1.0
mistral_7b_instruct_v03,SciER,main,P2,16,0.049786548344765924,0.0371391641533821,0.05475631700835532,0.12386470826034227,0.07741232524712688,0.06632767349133101,0.06316265830659105,0.17185389809699197,0.01838158796354562,0.0035335689045936,0.02913815293341381,0.08386187455954895,0.16107767352379418,0.0662393162393162,0.20300527530443457,0.4734848484848485,4627.5,3847.5,2157.376802199066,9284.0,1029.25,720.0,567.98233540607,2048.0,180.4735336875,127.729393,100.32387067832292,358.407864,1.0,1.0,0.0,1.0,0.875,1.0,0.3415650255319866,1.0,0.125,0.0,0.3415650255319866,1.0
mistral_7b_instruct_v03,SciER,main,P3,16,0.050471528877577256,0.04552398860064045,0.0415098199666566,0.12844267801164347,0.080078683312717,0.06400993452246555,0.0634152728096363,0.19153045230631438,0.017175768901247123,0.0,0.027421923868377118,0.0721688574317492,0.1491714015151515,0.101010101010101,0.17674520040335384,0.47395833333333337,4691.5,3911.5,2157.376802199066,9348.0,1047.6875,998.0,563.0848034118247,2048.0,182.5411759375,173.56134550000002,97.6610639779895,355.69108875,1.0,1.0,0.0,1.0,0.875,1.0,0.3415650255319866,1.0,0.125,0.0,0.3415650255319866,1.0
mistral_7b_instruct_v03,SciER,main,P4,16,0.04661520786901638,0.0411385429295712,0.044230799060035283,0.12495239908606243,0.06422083223502396,0.05359325166174845,0.055316361536353255,0.17683739527798925,0.015703549369389832,0.0,0.0242193850687141,0.06610576923076922,0.07855998168498167,0.0,0.12222453006503528,0.27499999999999997,4772.5,3992.5,2157.376802199066,9429.0,902.5625,811.5,546.7388125665368,1962.5,157.9458056875,140.8436595,95.31402321209286,344.01903475,1.0,1.0,0.0,1.0,0.75,1.0,0.4472135954999579,1.0,0.0625,0.0,0.25,0.25
mistral_7b_instruct_v03,SciER,main,P5,16,0.032624314704338235,0.0092879256965944,0.047418096649340435,0.12061434840289825,0.044022180780658754,0.0175438596491228,0.05878815484582398,0.14919889784671903,0.019325453253333624,0.0,0.03005481436568594,0.07357473035439135,0.025954570791527305,0.0,0.06017740896784014,0.1388888888888889,5094.5,4314.5,2157.376802199066,9751.0,1046.1875,868.0,785.1989318000885,2048.0,183.735954375,152.066111,137.57519987679817,360.34528575,1.0,1.0,0.0,1.0,0.5,0.5,0.5163977794943222,1.0,0.25,0.0,0.4472135954999579,1.0
mistral_7b_instruct_v03,SciER,main,P6,16,0.03470527170573201,0.0190535506965944,0.045914613700061044,0.125801282051282,0.05143650209169586,0.02661401098901095,0.061567420280092815,0.15304487179487175,0.01141221154279803,0.0,0.02360160931501279,0.04446640316205533,0.05046550671550671,0.0,0.1048670148536957,0.19999999999999998,5267.5,4487.5,2157.376802199066,9924.0,777.625,522.0,704.1605759105423,2048.0,136.6833471875,91.2266695,124.33878090891321,360.3928845,1.0,1.0,0.0,1.0,0.5625,1.0,0.51234753829798,1.0,0.125,0.0,0.3415650255319866,1.0
mistral_7b_instruct_v03,SciERC,ablation,A2,100,0.24628354934779456,0.26236559139784943,0.16328872463405925,0.5027777777777777,0.3003285505505787,0.31789473684210523,0.18520431171560284,0.5597777777777776,0.03353578754880932,0.0,0.0853710303373617,0.21111111111111108,0.06714970146177239,0.0,0.19978428896944433,0.25178571428571417,1389.79,1380.0,65.12277371677021,1501.6499999999999,362.84,352.0,138.58605757266983,602.3,63.72236308000001,62.1378955,24.229785850071423,103.6265809,1.0,1.0,0.0,1.0,0.85,1.0,0.3588702812826367,1.0,0.03,0.0,0.1714466079977653,0.0
mistral_7b_instruct_v03,SciERC,ablation,A3,100,0.19429632631279795,0.1666666666666666,0.18431513866101856,0.5457680250783699,0.24666266657526623,0.2620137299771167,0.20843941783809,0.5929629629629629,0.016709695533224943,0.0,0.05358415608988379,0.15524475524475512,0.04403396603396604,0.0,0.08667716599424823,0.25,666.79,657.0,65.12277371677021,778.65,628.61,641.0,138.80084526567066,768.0,112.93791578,114.6197575,24.79132440105132,139.95618145,1.0,1.0,0.0,1.0,0.69,1.0,0.4648231987117317,1.0,0.31,0.0,0.46482319871173167,1.0
mistral_7b_instruct_v03,SciERC,ablation,A4,100,0.1452063899910596,0.1176470588235294,0.15161149228561552,0.4452991452991452,0.17858350887462976,0.1633333333333333,0.1675009733490887,0.4462222222222221,0.016625942684766214,0.0,0.05453025735511793,0.1434065934065933,0.028091852591852585,0.0,0.07125437461189695,0.1674242424242423,625.79,616.0,65.12277371677021,737.65,625.46,638.0,135.17593623634994,768.0,112.25609714000001,113.4246655,24.44295885147701,140.25088175,1.0,1.0,0.0,1.0,0.66,1.0,0.47609522856952335,1.0,0.32,0.0,0.4688261722621506,1.0
mistral_7b_instruct_v03,SciERC,ablation,A5,100,0.1329258431431456,0.0,0.16188247874457626,0.4615384615384615,0.16555846467947005,0.03999999999999995,0.19136142190386393,0.5,0.011581202046035806,0.0,0.045837724698302766,0.1176470588235294,0.025189865689865684,0.0,0.08069217557664381,0.16833333333333317,1631.79,1622.0,65.12277371677021,1743.6499999999999,651.42,723.0,143.0052750316179,768.0,115.40567530999999,129.1105695,25.520225296491052,138.63806580000002,1.0,1.0,0.0,1.0,0.55,1.0,0.5,1.0,0.43,0.0,0.497569851956243,1.0
mistral_7b_instruct_v03,SciERC,ablation,A6,100,0.23624252003447277,0.25,0.17887023840112812,0.5223188405797102,0.2870291911836024,0.3125,0.1958112247415529,0.5807795698924731,0.03687757606708038,0.0,0.07995585837026123,0.2222222222222222,0.08230553188641423,0.0,0.22018596568288673,0.3214285714285694,1566.79,1557.0,65.1227737167702,1678.6499999999999,526.45,523.0,178.7004928969592,768.0,92.92180825,91.25822500000001,31.987990985304332,137.643588,1.0,1.0,0.0,1.0,0.82,1.0,0.3861229196653691,1.0,0.19,0.0,0.3942772444036625,1.0
mistral_7b_instruct_v03,SciERC,ablation_alias,A0,100,0.11993808326038577,0.0,0.16540415083907997,0.4444444444444444,0.14376975302606884,0.0,0.18908138847469383,0.5,0.015345820845820844,0.0,0.04797789273379119,0.1434065934065933,0.027397491397491397,0.0,0.07137772844638578,0.21468253968253956,511.79,502.0,65.12277371677021,623.65,659.82,734.0,136.54209991978684,768.0,119.97432078999998,132.0687045,24.64414927114073,142.6657247,1.0,1.0,0.0,1.0,0.54,1.0,0.5009082659620331,1.0,0.46,0.0,0.5009082659620331,1.0
mistral_7b_instruct_v03,SciERC,ablation_alias,A1,100,0.24423281463083715,0.24999999999999994,0.1698192962121358,0.5272727272727272,0.2933949934789076,0.3117408906882591,0.18356614954612294,0.5454545454545454,0.03490844073460172,0.0,0.07295883782183131,0.1538461538461538,0.027550588300588298,0.0,0.05613282391816354,0.14404761904761892,851.79,842.0,65.12277371677021,963.65,370.32,357.0,133.59405418330306,640.3499999999999,65.61343620999999,62.9838575,23.23223521771032,113.8703628,1.0,1.0,0.0,1.0,0.79,1.0,0.40936018074033237,1.0,0.02,0.0,0.14070529413628965,0.0
mistral_7b_instruct_v03,SciERC,main,P1,100,0.16512535584794796,0.16233766233766228,0.16449996492227723,0.4763809523809524,0.19990055285513492,0.2071428571428571,0.19198644691903816,0.5,0.014085292742622997,0.0,0.04849473002617325,0.1182163187855787,0.0333550616050616,0.0,0.07395881022916949,0.21510989010988996,393.79,384.0,65.12277371677021,505.65,660.57,682.0,116.42939118329672,768.0,118.37424464000001,122.0851565,21.680831040639372,142.56983065,1.0,1.0,0.0,1.0,0.63,1.0,0.4852365870939097,1.0,0.36,0.0,0.48241815132442184,1.0
mistral_7b_instruct_v03,SciERC,main,P2,100,0.13996676044401735,0.100250626566416,0.1604149072646506,0.42222222222222217,0.16532290315273557,0.10818713450292394,0.18170428289415874,0.4801379310344828,0.01580367671544142,0.0,0.05327346510206474,0.1544871794871794,0.015574897324897323,0.0,0.04901994111051015,0.1118055555555555,447.79,438.0,65.12277371677021,559.65,654.23,707.0,130.55490388833707,768.0,118.23722298999999,128.2394425,24.190163122351827,142.3738322,1.0,1.0,0.0,1.0,0.56,1.0,0.4988876515698589,1.0,0.41,0.0,0.4943110704237103,1.0
mistral_7b_instruct_v03,SciERC,main,P3,100,0.11993808326038577,0.0,0.16540415083907997,0.4444444444444444,0.14376975302606884,0.0,0.18908138847469383,0.5,0.015345820845820844,0.0,0.04797789273379119,0.1434065934065933,0.027397491397491397,0.0,0.07137772844638578,0.21468253968253956,511.79,502.0,65.12277371677021,623.65,659.82,734.0,136.54209991978684,768.0,119.97432078999998,132.0687045,24.64414927114073,142.6657247,1.0,1.0,0.0,1.0,0.54,1.0,0.5009082659620331,1.0,0.46,0.0,0.5009082659620331,1.0
mistral_7b_instruct_v03,SciERC,main,P4,100,0.24423281463083715,0.24999999999999994,0.1698192962121358,0.5272727272727272,0.2933949934789076,0.3117408906882591,0.18356614954612294,0.5454545454545454,0.03490844073460172,0.0,0.07295883782183131,0.1538461538461538,0.027550588300588298,0.0,0.05613282391816354,0.14404761904761892,851.79,842.0,65.12277371677021,963.65,370.32,357.0,133.59405418330306,640.3499999999999,65.61343620999999,62.9838575,23.23223521771032,113.8703628,1.0,1.0,0.0,1.0,0.79,1.0,0.40936018074033237,1.0,0.02,0.0,0.14070529413628965,0.0
mistral_7b_instruct_v03,SciERC,main,P5,100,0.25986620415794937,0.28571428571428564,0.16831847162252347,0.5172456575682381,0.3224236903409155,0.3279569892473118,0.18872484163239953,0.6161943319838056,0.02712300608461599,0.0,0.061762184523730584,0.1674242424242423,0.11635005197984735,0.0,0.26966116037475957,1.0,1544.79,1535.0,65.12277371677021,1656.6499999999999,372.9,334.0,150.77352740337597,639.2499999999997,65.55213468999999,58.144956,26.91602547104454,114.08324989999994,1.0,1.0,0.0,1.0,0.91,1.0,0.2876234912646614,1.0,0.04,0.0,0.19694638556693236,0.0
