model_id,dataset,record_id,transition,left_condition,right_condition,field_count,psi,left_json_valid,right_json_valid,left_schema_valid,right_schema_valid,both_schema_valid,schema_break,delta_entity_exact_f1,abs_delta_entity_exact_f1,delta_entity_partial_f1,abs_delta_entity_partial_f1,delta_relation_exact_f1,abs_delta_relation_exact_f1
gemma_3_12b_it,EBM-NLP,8916620,P4->P5,P4,P5,3,0.16782752672831217,1,1,1,1,1,0,0.1428571428571428,0.1428571428571428,-0.010989010989011005,0.010989010989011005,0.0,0.0
gemma_3_12b_it,EBM-NLP,8916620,P5->P6,P5,P6,3,0.37902869780858356,1,1,1,1,1,0,0.010989010989011005,0.010989010989011005,0.010989010989011005,0.010989010989011005,0.0,0.0
gemma_3_12b_it,EBM-NLP,8989009,P1->P2,P1,P2,3,0.02620379130045573,1,1,1,1,1,0,-0.153576129881527,0.153576129881527,-0.09828872312417741,0.09828872312417741,0.0,0.0
gemma_3_12b_it,EBM-NLP,8989009,P2->P3,P2,P3,3,0.007043023904164632,1,1,1,1,1,0,0.140484100616991,0.140484100616991,0.129093497864262,0.129093497864262,0.0,0.0
gemma_3_12b_it,EBM-NLP,8989009,P3->P4,P3,P4,3,0.011243879795074463,1,1,1,1,1,0,-0.18699572852396767,0.18699572852396767,-0.08258186995728523,0.08258186995728523,0.0,0.0
gemma_3_12b_it,EBM-NLP,8989009,P4->P5,P4,P5,3,0.010652860005696615,1,1,1,1,1,0,0.014311270125223596,0.014311270125223596,-0.06917113893858079,0.06917113893858079,0.0,0.0
gemma_3_12b_it,EBM-NLP,8989009,P5->P6,P5,P6,3,0.004709223906199138,1,1,1,1,1,0,0.008316008316008289,0.008316008316008289,0.013860013860013898,0.013860013860013898,0.0,0.0
gemma_3_12b_it,EBM-NLP,9229602,P1->P2,P1,P2,3,0.001155535380045573,1,1,1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0
gemma_3_12b_it,EBM-NLP,9229602,P2->P3,P2,P3,3,3.9736429850260414e-08,1,1,1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0
gemma_3_12b_it,EBM-NLP,9229602,P3->P4,P3,P4,3,0.0233728289604187,1,1,1,1,1,0,-0.0952380952380952,0.0952380952380952,-0.17142857142857137,0.17142857142857137,0.0,0.0
gemma_3_12b_it,EBM-NLP,9229602,P4->P5,P4,P5,3,0.0026462276776631675,1,1,1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0
gemma_3_12b_it,EBM-NLP,9229602,P5->P6,P5,P6,3,1.9868214925130207e-08,1,1,1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0
gemma_3_12b_it,EBM-NLP,9394106,P1->P2,P1,P2,3,0.0,1,1,1,1,1,0,-0.02857142857142847,0.02857142857142847,-0.06428571428571428,0.06428571428571428,0.0,0.0
gemma_3_12b_it,EBM-NLP,9394106,P2->P3,P2,P3,3,0.002981265385945638,1,1,1,1,1,0,0.02105263157894738,0.02105263157894738,0.03421052631578936,0.03421052631578936,0.0,0.0
gemma_3_12b_it,EBM-NLP,9394106,P3->P4,P3,P4,3,0.014091769854227701,1,1,1,1,1,0,-0.02105263157894738,0.02105263157894738,-0.11278195488721787,0.11278195488721787,0.0,0.0
gemma_3_12b_it,EBM-NLP,9394106,P4->P5,P4,P5,3,0.03229610125223795,1,1,1,1,1,0,-0.021621621621621623,0.021621621621621623,-0.0849420849420851,0.0849420849420851,0.0,0.0
gemma_3_12b_it,EBM-NLP,9394106,P5->P6,P5,P6,3,0.009620924790700277,1,1,1,1,1,0,-0.035521235521235595,0.035521235521235595,-0.02934362934362922,0.02934362934362922,0.0,0.0
gemma_3_12b_it,EBM-NLP,9481998,P1->P2,P1,P2,3,0.005244274934132894,1,1,1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0
gemma_3_12b_it,EBM-NLP,9481998,P2->P3,P2,P3,3,0.04536139965057373,1,1,1,1,1,0,0.020289855072463808,0.020289855072463808,-0.1594202898550725,0.1594202898550725,0.0,0.0
gemma_3_12b_it,EBM-NLP,9481998,P3->P4,P3,P4,3,0.04765550295511881,1,1,1,1,1,0,0.1130434782608695,0.1130434782608695,0.29275362318840586,0.29275362318840586,0.0,0.0
gemma_3_12b_it,EBM-NLP,9481998,P4->P5,P4,P5,3,0.0028667251269022622,1,1,1,1,1,0,0.06666666666666671,0.06666666666666671,0.13333333333333341,0.13333333333333341,0.0,0.0
gemma_3_12b_it,EBM-NLP,9481998,P5->P6,P5,P6,3,0.09504067897796631,1,1,1,1,1,0,-0.05614035087719302,0.05614035087719302,-0.3894736842105265,0.3894736842105265,0.0,0.0
gemma_3_12b_it,EBM-NLP,9573502,P1->P2,P1,P2,3,0.00034991900126139325,1,1,1,1,1,0,0.0357142857142857,0.0357142857142857,0.0,0.0,0.0,0.0
gemma_3_12b_it,EBM-NLP,9573502,P2->P3,P2,P3,3,0.005018115043640137,1,1,1,1,1,0,-0.06688311688311688,0.06688311688311688,-0.09870129870129862,0.09870129870129862,0.0,0.0
gemma_3_12b_it,EBM-NLP,9573502,P3->P4,P3,P4,3,0.013453205426534018,1,1,1,1,1,0,-0.02377622377622382,0.02377622377622382,-0.011188811188811265,0.011188811188811265,0.0,0.0
gemma_3_12b_it,EBM-NLP,9573502,P4->P5,P4,P5,3,0.006820698579152425,1,1,1,1,1,0,-0.0489510489510489,0.0489510489510489,-0.09790209790209792,0.09790209790209792,0.0,0.0
gemma_3_12b_it,EBM-NLP,9573502,P5->P6,P5,P6,3,0.018511593341827393,1,1,1,1,1,0,-0.08879492600422839,0.08879492600422839,-0.08456659619450319,0.08456659619450319,0.0,0.0
gemma_3_12b_it,EBM-NLP,9695300,P1->P2,P1,P2,3,0.04925821224848429,1,1,1,1,1,0,0.054200542005420016,0.054200542005420016,-0.09214092140921404,0.09214092140921404,0.0,0.0
gemma_3_12b_it,EBM-NLP,9695300,P2->P3,P2,P3,3,0.05146223306655884,1,1,1,1,1,0,-0.03418803418803423,0.03418803418803423,0.11965811965811979,0.11965811965811979,0.0,0.0
gemma_3_12b_it,EBM-NLP,9695300,P3->P4,P3,P4,3,0.08883615334828694,1,1,1,1,1,0,-0.18803418803418798,0.18803418803418798,-0.1937321937321939,0.1937321937321939,0.0,0.0
gemma_3_12b_it,EBM-NLP,9695300,P4->P5,P4,P5,3,0.07197366158167522,1,1,1,1,1,0,-0.06837606837606841,0.06837606837606841,-0.06267806267806258,0.06267806267806258,0.0,0.0
gemma_3_12b_it,EBM-NLP,9695300,P5->P6,P5,P6,3,0.013526240984598795,1,1,1,1,1,0,0.0769230769230769,0.0769230769230769,0.0,0.0,0.0,0.0
gemma_3_12b_it,EBM-NLP,9730996,P1->P2,P1,P2,3,1.0,1,1,0,1,0,0,0.3111111111111111,0.3111111111111111,0.6222222222222223,0.6222222222222223,0.0,0.0
gemma_3_12b_it,EBM-NLP,9730996,P2->P3,P2,P3,3,0.01965610186258952,1,1,1,1,1,0,-0.04444444444444451,0.04444444444444451,-0.13333333333333347,0.13333333333333347,0.0,0.0
gemma_3_12b_it,EBM-NLP,9730996,P3->P4,P3,P4,3,0.020889103412628174,1,1,1,1,1,0,-0.0393939393939394,0.0393939393939394,0.05656565656565654,0.05656565656565654,0.0,0.0
gemma_3_12b_it,EBM-NLP,9730996,P4->P5,P4,P5,3,0.0051453908284505205,1,1,1,1,1,0,0.0454545454545455,0.0454545454545455,0.045454545454545525,0.045454545454545525,0.0,0.0
gemma_3_12b_it,EBM-NLP,9730996,P5->P6,P5,P6,3,0.005171855290730794,1,1,1,1,1,0,-0.03463203463203471,0.03463203463203471,-0.0670995670995671,0.0670995670995671,0.0,0.0
gemma_3_12b_it,EBM-NLP,9816035,P1->P2,P1,P2,3,0.00906298557917277,1,1,1,1,1,0,-0.08446455505279027,0.08446455505279027,-0.04826546003016591,0.04826546003016591,0.0,0.0
gemma_3_12b_it,EBM-NLP,9816035,P2->P3,P2,P3,3,0.011829058329264322,1,1,1,1,1,0,-0.015009380863039434,0.015009380863039434,-0.022514071294559124,0.022514071294559124,0.0,0.0
gemma_3_12b_it,EBM-NLP,9816035,P3->P4,P3,P4,3,0.0036755998929341636,1,1,1,1,1,0,0.04878048780487804,0.04878048780487804,0.0,0.0,0.0,0.0
gemma_3_12b_it,EBM-NLP,9816035,P4->P5,P4,P5,3,0.0038310488065083823,1,1,1,1,1,0,0.03691496374423198,0.03691496374423198,-0.006591957811469984,0.006591957811469984,0.0,0.0
gemma_3_12b_it,EBM-NLP,9816035,P5->P6,P5,P6,3,0.0022721290588378906,1,1,1,1,1,0,-0.009957325746799361,0.009957325746799361,0.04125177809388331,0.04125177809388331,0.0,0.0
gemma_3_12b_it,SciER,160009536,P1->P2,P1,P2,4,0.01611950993537903,1,1,1,1,1,0,-0.038572282283913684,0.038572282283913684,-0.02984371887506579,0.02984371887506579,-0.0275862068965517,0.0275862068965517
gemma_3_12b_it,SciER,160009536,P2->P3,P2,P3,4,1.0,1,1,1,0,0,1,-0.2145922746781116,0.2145922746781116,-0.2317596566523604,0.2317596566523604,0.0,0.0
gemma_3_12b_it,SciER,160009536,P3->P4,P3,P4,4,1.0,1,1,0,1,0,0,0.3095238095238095,0.3095238095238095,0.3174603174603174,0.3174603174603174,0.065359477124183,0.065359477124183
gemma_3_12b_it,SciER,160009536,P4->P5,P4,P5,4,0.03057834506034851,1,1,1,1,1,0,0.014800514800514808,0.014800514800514808,0.014586014586014606,0.014586014586014606,-0.065359477124183,0.065359477124183
gemma_3_12b_it,SciER,160009536,P5->P6,P5,P6,4,0.030185848474502563,1,1,1,1,1,0,-0.049020680599628,0.049020680599628,-0.04864552232973279,0.04864552232973279,0.0134228187919463,0.0134228187919463
gemma_3_12b_it,SciER,192546007,P1->P2,P1,P2,4,0.003233492374420166,1,1,1,1,1,0,0.03841141367720691,0.03841141367720691,0.045407778311269714,0.045407778311269714,0.013117558993369895,0.013117558993369895
gemma_3_12b_it,SciER,192546007,P2->P3,P2,P3,4,0.004011601209640503,1,1,1,1,1,0,-0.03841141367720691,0.03841141367720691,-0.045407778311269714,0.045407778311269714,-0.048192771084337394,0.048192771084337394
gemma_3_12b_it,SciER,192546007,P3->P4,P3,P4,4,0.050104737281799316,1,1,1,1,1,0,0.1028234441406122,0.1028234441406122,0.0836161170230291,0.0836161170230291,-0.0240963855421686,0.0240963855421686
gemma_3_12b_it,SciER,192546007,P4->P5,P4,P5,4,0.04726827144622803,1,1,1,1,1,0,-0.0912496824993651,0.0912496824993651,-0.10642621285242579,0.10642621285242579,0.1354166666666666,0.1354166666666666
gemma_3_12b_it,SciER,192546007,P5->P6,P5,P6,4,1.0,1,1,1,0,0,1,-0.1370967741935483,0.1370967741935483,-0.1612903225806451,0.1612903225806451,-0.1354166666666666,0.1354166666666666
gemma_3_12b_it,SciER,202719492,P1->P2,P1,P2,4,0.001728937029838562,1,1,1,1,1,0,0.0,0.0,0.0,0.0,-0.016905901116427497,0.016905901116427497
gemma_3_12b_it,SciER,202719492,P2->P3,P2,P3,4,0.004631653428077698,1,1,1,1,1,0,0.008423686405337805,0.008423686405337805,0.0170975813177648,0.0170975813177648,0.0005097706032285987,0.0005097706032285987
gemma_3_12b_it,SciER,202719492,P3->P4,P3,P4,4,0.013537183403968811,1,1,1,1,1,0,0.022985311631599795,0.022985311631599795,0.012107979356887705,0.012107979356887705,0.06195357250527579,0.06195357250527579
gemma_3_12b_it,SciER,202719492,P4->P5,P4,P5,4,0.016686320304870605,1,1,1,1,1,0,0.016935636985001,0.016935636985001,0.03413707993164991,0.03413707993164991,-0.06294604624607479,0.06294604624607479
gemma_3_12b_it,SciER,202719492,P5->P6,P5,P6,4,0.006835609674453735,1,1,1,1,1,0,-0.006694882647171996,0.006694882647171996,-0.005617545209696123,0.005617545209696123,0.017083493651404397,0.017083493651404397
gemma_3_12b_it,SciER,202888938,P1->P2,P1,P2,4,0.031640082597732544,1,1,1,1,1,0,0.026592215833701915,0.026592215833701915,0.019073418841220713,0.019073418841220713,0.0248367584024356,0.0248367584024356
gemma_3_12b_it,SciER,202888938,P2->P3,P2,P3,4,0.03572307527065277,1,1,1,1,1,0,0.0005697851096158058,0.0005697851096158058,0.007949858910353796,0.007949858910353796,-0.0367090232319343,0.0367090232319343
gemma_3_12b_it,SciER,202888938,P3->P4,P3,P4,4,0.2942619025707245,1,1,1,1,1,0,0.03317176028903149,0.03317176028903149,0.039728968718258595,0.039728968718258595,-0.0136054421768707,0.0136054421768707
gemma_3_12b_it,SciER,202888938,P4->P5,P4,P5,4,0.2504839599132538,1,1,1,1,1,0,-0.0037561469839622053,0.0037561469839622053,-0.010601230632367092,0.010601230632367092,0.0,0.0
gemma_3_12b_it,SciER,202888938,P5->P6,P5,P6,4,0.2862306535243988,1,1,1,1,1,0,-0.06631598230875929,0.06631598230875929,-0.06602810708958151,0.06602810708958151,0.0402684563758389,0.0402684563758389
gemma_3_12b_it,SciER,210157153,P1->P2,P1,P2,4,0.0017421096563339233,1,1,1,1,1,0,-0.0007401533174729025,0.0007401533174729025,-0.0007930214115781098,0.0007930214115781098,-0.0397856112141827,0.0397856112141827
gemma_3_12b_it,SciER,210157153,P2->P3,P2,P3,4,0.754394993185997,1,1,1,0,0,1,-0.1435897435897435,0.1435897435897435,-0.1538461538461538,0.1538461538461538,0.02668759811616961,0.02668759811616961
gemma_3_12b_it,SciER,210157153,P3->P4,P3,P4,4,0.7557826638221741,1,1,0,1,0,0,0.164102564102564,0.164102564102564,0.1846153846153846,0.1846153846153846,-0.025412087912087905,0.025412087912087905
gemma_3_12b_it,SciER,210157153,P4->P5,P4,P5,4,0.013181045651435852,1,1,1,1,1,0,-0.07808105872622,0.07808105872622,-0.0878411910669975,0.0878411910669975,-0.0170454545454546,0.0170454545454546
gemma_3_12b_it,SciER,210157153,P5->P6,P5,P6,4,0.0014581531286239624,1,1,1,1,1,0,0.0,0.0,0.0,0.0,-0.0221987315010571,0.0221987315010571
gemma_3_12b_it,SciER,210702798,P1->P2,P1,P2,4,0.0,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
gemma_3_12b_it,SciER,210702798,P2->P3,P2,P3,4,0.0,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
gemma_3_12b_it,SciER,210702798,P3->P4,P3,P4,4,1.0,1,1,0,0,0,0,0.1434159061277705,0.1434159061277705,0.151238591916558,0.151238591916558,0.0095465393794749,0.0095465393794749
gemma_3_12b_it,SciER,210702798,P4->P5,P4,P5,4,0.2582413852214813,1,1,0,1,0,0,0.020057912518461896,0.020057912518461896,0.030115175644106096,0.030115175644106096,-0.0095465393794749,0.0095465393794749
gemma_3_12b_it,SciER,210702798,P5->P6,P5,P6,4,0.2667272239923477,1,1,1,1,1,0,-0.12209450830140489,0.12209450830140489,-0.1344572158365262,0.1344572158365262,0.0193236714975845,0.0193236714975845
gemma_3_12b_it,SciER,244256,P1->P2,P1,P2,4,0.004078194499015808,1,1,1,1,1,0,0.01587301587301579,0.01587301587301579,0.01587301587301579,0.01587301587301579,-0.09009009009009,0.09009009009009
gemma_3_12b_it,SciER,244256,P2->P3,P2,P3,4,0.7515367418527603,1,1,1,0,0,1,-0.238095238095238,0.238095238095238,-0.238095238095238,0.238095238095238,0.0666666666666666,0.0666666666666666
gemma_3_12b_it,SciER,244256,P3->P4,P3,P4,4,0.5086216032505035,1,1,0,1,0,0,0.1853658536585366,0.1853658536585366,0.1853658536585366,0.1853658536585366,0.037500000000000006,0.037500000000000006
gemma_3_12b_it,SciER,244256,P4->P5,P4,P5,4,0.2547723203897476,1,1,1,1,1,0,0.021206916294514988,0.021206916294514988,0.049375930379022076,0.049375930379022076,-0.0241666666666666,0.0241666666666666
gemma_3_12b_it,SciER,244256,P5->P6,P5,P6,4,0.0014844387769699097,1,1,1,1,1,0,-0.007520637251629797,0.007520637251629797,-0.016732305364572986,0.016732305364572986,-0.0395959595959596,0.0395959595959596
gemma_3_12b_it,SciER,3627225,P1->P2,P1,P2,4,0.004098951816558838,1,1,1,1,1,0,-0.016008585610159692,0.016008585610159692,-0.0431516343961007,0.0431516343961007,0.0,0.0
gemma_3_12b_it,SciER,3627225,P2->P3,P2,P3,4,0.7556447684764862,1,1,1,0,0,1,-0.1148325358851674,0.1148325358851674,-0.1531100478468899,0.1531100478468899,0.0149253731343283,0.0149253731343283
gemma_3_12b_it,SciER,3627225,P3->P4,P3,P4,4,0.5086212456226349,1,1,0,1,0,0,0.1057692307692307,0.1057692307692307,0.1153846153846153,0.1153846153846153,-0.00021949078138720074,0.00021949078138720074
gemma_3_12b_it,SciER,3627225,P4->P5,P4,P5,4,0.253667876124382,1,1,1,1,1,0,0.1033216783216783,0.1033216783216783,0.1027972027972029,0.1027972027972029,0.0704005006257823,0.0704005006257823
gemma_3_12b_it,SciER,3627225,P5->P6,P5,P6,4,0.0012992173433303833,1,1,1,1,1,0,0.009090909090909205,0.009090909090909205,0.0,0.0,-0.040988735919899905,0.040988735919899905
gemma_3_12b_it,SciER,52169846,P1->P2,P1,P2,4,0.020888298749923706,1,1,1,1,1,0,-0.010924246855805696,0.010924246855805696,-0.0260456273764259,0.0260456273764259,0.007920068234434002,0.007920068234434002
gemma_3_12b_it,SciER,52169846,P2->P3,P2,P3,4,0.015588298439979553,1,1,1,1,1,0,0.0584385763490241,0.0584385763490241,0.06567164179104479,0.06567164179104479,-0.0215694935217903,0.0215694935217903
gemma_3_12b_it,SciER,52169846,P3->P4,P3,P4,4,0.011219963431358337,1,1,1,1,1,0,-0.007809465682738798,0.007809465682738798,-0.019017366698107996,0.019017366698107996,0.0542519908987486,0.0542519908987486
gemma_3_12b_it,SciER,52169846,P4->P5,P4,P5,4,1.0,1,1,1,0,0,1,-0.0929368029739776,0.0929368029739776,-0.0966542750929367,0.0966542750929367,-0.0750853242320819,0.0750853242320819
gemma_3_12b_it,SciER,52169846,P5->P6,P5,P6,4,1.0,1,1,0,1,0,0,0.1115107913669064,0.1115107913669064,0.1438848920863309,0.1438848920863309,0.0261437908496732,0.0261437908496732
gemma_3_12b_it,SciER,53109398,P1->P2,P1,P2,4,0.01732546091079712,1,1,1,1,1,0,-0.0543335197212783,0.0543335197212783,-0.0598907479891608,0.0598907479891608,-0.062249240121580604,0.062249240121580604
gemma_3_12b_it,SciER,53109398,P2->P3,P2,P3,4,0.010445863008499146,1,1,1,1,1,0,0.0136730142391491,0.0136730142391491,0.0191971178589809,0.0191971178589809,0.0941641337386018,0.0941641337386018
gemma_3_12b_it,SciER,53109398,P3->P4,P3,P4,4,0.034230634570121765,1,1,1,1,1,0,-0.009780197620488096,0.009780197620488096,0.0021173623714458994,0.0021173623714458994,-0.09429400386847189,0.09429400386847189
gemma_3_12b_it,SciER,53109398,P4->P5,P4,P5,4,0.04168343544006348,1,1,1,1,1,0,0.0759272610750621,0.0759272610750621,0.063494352319154,0.063494352319154,0.0078849721706864,0.0078849721706864
gemma_3_12b_it,SciER,53109398,P5->P6,P5,P6,4,0.014180079102516174,1,1,1,1,1,0,-0.04962818003913891,0.04962818003913891,-0.026301369863013596,0.026301369863013596,-0.008873114463176499,0.008873114463176499
gemma_3_12b_it,SciER,AAAI2024,P1->P2,P1,P2,4,0.7506265938282013,1,1,1,0,0,1,-0.2021276595744681,0.2021276595744681,-0.2234042553191489,0.2234042553191489,-0.012296881862099207,0.012296881862099207
gemma_3_12b_it,SciER,AAAI2024,P2->P3,P2,P3,4,0.7545852810144424,1,1,0,1,0,0,0.1530054644808743,0.1530054644808743,0.174863387978142,0.174863387978142,-0.08932700498965561,0.08932700498965561
gemma_3_12b_it,SciER,AAAI2024,P3->P4,P3,P4,4,0.26498980820178986,1,1,1,1,1,0,-0.021857923497267784,0.021857923497267784,-0.010928961748633892,0.010928961748633892,-0.02467010900745839,0.02467010900745839
gemma_3_12b_it,SciER,AAAI2024,P4->P5,P4,P5,4,0.2537451684474945,1,1,1,1,1,0,0.0,0.0,0.0,0.0,0.0499419279907085,0.0499419279907085
gemma_3_12b_it,SciER,AAAI2024,P5->P6,P5,P6,4,0.012967407703399658,1,1,1,1,1,0,0.0,0.0,0.0,0.0,-0.0011754334410814943,0.0011754334410814943
gemma_3_12b_it,SciER,CVPR2023,P1->P2,P1,P2,4,0.0026448816061019897,1,1,1,1,1,0,-0.030867811964867695,0.030867811964867695,-0.0401701375462631,0.0401701375462631,-0.0166909267345949,0.0166909267345949
gemma_3_12b_it,SciER,CVPR2023,P2->P3,P2,P3,4,0.002260148525238037,1,1,1,1,1,0,0.013357552046947094,0.013357552046947094,0.018063434399888292,0.018063434399888292,-0.007914764079147596,0.007914764079147596
gemma_3_12b_it,SciER,CVPR2023,P3->P4,P3,P4,4,0.5823440551757812,1,1,1,1,1,0,-0.0941176470588235,0.0941176470588235,-0.0988235294117647,0.0988235294117647,-0.0365296803652968,0.0365296803652968
gemma_3_12b_it,SciER,CVPR2023,P4->P5,P4,P5,4,0.5854227691888809,1,1,1,1,1,0,0.053012048192771,0.053012048192771,0.0578313253012048,0.0578313253012048,0.0275229357798165,0.0275229357798165
gemma_3_12b_it,SciER,CVPR2023,P5->P6,P5,P6,4,0.008403152227401733,1,1,1,1,1,0,0.018758286735458596,0.018758286735458596,0.013939009627024795,0.013939009627024795,0.0,0.0
gemma_3_12b_it,SciER,EMNLP2023,P1->P2,P1,P2,4,0.01672041416168213,1,1,1,1,1,0,0.0386473429951691,0.0386473429951691,0.0,0.0,0.027027027027027,0.027027027027027
gemma_3_12b_it,SciER,EMNLP2023,P2->P3,P2,P3,4,0.014874666929244995,1,1,1,1,1,0,-0.0479808639369636,0.0479808639369636,-0.018807748229445198,0.018807748229445198,-0.027027027027027,0.027027027027027
gemma_3_12b_it,SciER,EMNLP2023,P3->P4,P3,P4,4,1.0,1,1,1,0,0,1,-0.0679611650485436,0.0679611650485436,-0.1067961165048543,0.1067961165048543,0.0,0.0
gemma_3_12b_it,SciER,EMNLP2023,P4->P5,P4,P5,4,1.0,1,1,0,1,0,0,0.1825396825396825,0.1825396825396825,0.2222222222222222,0.2222222222222222,0.0,0.0
gemma_3_12b_it,SciER,EMNLP2023,P5->P6,P5,P6,4,0.006014660000801086,1,1,1,1,1,0,-0.019274376417233507,0.019274376417233507,-0.01814058956916101,0.01814058956916101,0.05,0.05
gemma_3_12b_it,SciER,ICLR2024-AI4Material,P1->P2,P1,P2,4,0.2555737942457199,1,1,1,1,1,0,0.051550895587592904,0.051550895587592904,0.051550895587592904,0.051550895587592904,0.11944444444444449,0.11944444444444449
gemma_3_12b_it,SciER,ICLR2024-AI4Material,P2->P3,P2,P3,4,0.2564508765935898,1,1,1,1,1,0,-0.051550895587592904,0.051550895587592904,-0.051550895587592904,0.051550895587592904,-0.11077235772357728,0.11077235772357728
gemma_3_12b_it,SciER,ICLR2024-AI4Material,P3->P4,P3,P4,4,0.0078063905239105225,1,1,1,1,1,0,-0.0008984725965858059,0.0008984725965858059,0.01796945193171609,0.01796945193171609,-0.052106430155210604,0.052106430155210604
gemma_3_12b_it,SciER,ICLR2024-AI4Material,P4->P5,P4,P5,4,0.2555731385946274,1,1,1,1,1,0,0.017809910068770904,0.017809910068770904,0.017633574325515794,0.017633574325515794,0.049783549783549805,0.049783549783549805
gemma_3_12b_it,SciER,ICLR2024-AI4Material,P5->P6,P5,P6,4,0.004733860492706299,1,1,1,1,1,0,-0.001038421599169198,0.001038421599169198,-0.001211491865697495,0.001211491865697495,0.04112554112554109,0.04112554112554109
gemma_3_12b_it,SciER,ICLR2024-AI4Science-Protein,P1->P2,P1,P2,4,0.02223685383796692,1,1,1,1,1,0,-0.0409053205356085,0.0409053205356085,-0.006422561914918801,0.006422561914918801,0.0014172335600907,0.0014172335600907
gemma_3_12b_it,SciER,ICLR2024-AI4Science-Protein,P2->P3,P2,P3,4,0.7523000687360764,1,1,1,0,0,1,-0.096551724137931,0.096551724137931,-0.1310344827586207,0.1310344827586207,0.013888888888888895,0.013888888888888895
gemma_3_12b_it,SciER,ICLR2024-AI4Science-Protein,P3->P4,P3,P4,4,0.7971730381250381,1,1,0,1,0,0,0.1160409556313993,0.1160409556313993,0.1228668941979522,0.1228668941979522,-0.0833333333333333,0.0833333333333333
gemma_3_12b_it,SciER,ICLR2024-AI4Science-Protein,P4->P5,P4,P5,4,0.07504193484783173,1,1,1,1,1,0,0.0039590443686007,0.0039590443686007,0.0037997724687143936,0.0037997724687143936,0.04,0.04
gemma_3_12b_it,SciER,ICLR2024-AI4Science-Protein,P5->P6,P5,P6,4,0.029911190271377563,1,1,1,1,1,0,-0.0115254237288136,0.0115254237288136,-0.011412429378531097,0.011412429378531097,0.039470198675496594,0.039470198675496594
gemma_3_12b_it,SciER,NeurIPS2023-AI4Science,P1->P2,P1,P2,4,1.0,1,1,0,1,0,0,0.1923076923076923,0.1923076923076923,0.2403846153846154,0.2403846153846154,0.0253164556962025,0.0253164556962025
gemma_3_12b_it,SciER,NeurIPS2023-AI4Science,P2->P3,P2,P3,4,0.7537549883127213,1,1,1,0,0,1,-0.1923076923076923,0.1923076923076923,-0.2403846153846154,0.2403846153846154,0.045271779597915104,0.045271779597915104
gemma_3_12b_it,SciER,NeurIPS2023-AI4Science,P3->P4,P3,P4,4,0.25,1,1,0,0,0,0,0.0,0.0,0.0,0.0,-0.0705882352941176,0.0705882352941176
gemma_3_12b_it,SciER,NeurIPS2023-AI4Science,P4->P5,P4,P5,4,1.0,1,1,0,1,0,0,0.2129629629629629,0.2129629629629629,0.2592592592592592,0.2592592592592592,0.0181818181818181,0.0181818181818181
gemma_3_12b_it,SciER,NeurIPS2023-AI4Science,P5->P6,P5,P6,4,0.006370291113853455,1,1,1,1,1,0,-0.022486772486772416,0.022486772486772416,-0.03068783068783068,0.03068783068783068,0.0305986696230599,0.0305986696230599
gemma_3_12b_it,SciERC,A97-1020,P1->P2,P1,P2,7,0.0,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
gemma_3_12b_it,SciERC,A97-1020,P2->P3,P2,P3,7,0.0,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
gemma_3_12b_it,SciERC,A97-1020,P3->P4,P3,P4,7,0.8571428571428571,1,1,0,1,0,0,0.3636363636363636,0.3636363636363636,0.3636363636363636,0.3636363636363636,0.2857142857142857,0.2857142857142857
gemma_3_12b_it,SciERC,A97-1020,P4->P5,P4,P5,7,0.016799254076821462,1,1,1,1,1,0,-0.010695187165775388,0.010695187165775388,0.04812834224598933,0.04812834224598933,-0.2857142857142857,0.2857142857142857
gemma_3_12b_it,SciERC,A97-1020,P5->P6,P5,P6,7,0.0037012015070234027,1,1,1,1,1,0,0.04705882352941171,0.04705882352941171,-0.01176470588235301,0.01176470588235301,0.0,0.0
gemma_3_12b_it,SciERC,C00-2123,P1->P2,P1,P2,7,0.0,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
gemma_3_12b_it,SciERC,C00-2123,P2->P3,P2,P3,7,0.0,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
gemma_3_12b_it,SciERC,C00-2123,P3->P4,P3,P4,7,0.7142857142857143,1,1,0,1,0,0,0.2105263157894737,0.2105263157894737,0.4210526315789474,0.4210526315789474,0.0,0.0
gemma_3_12b_it,SciERC,C00-2123,P4->P5,P4,P5,7,0.02449301310947963,1,1,1,1,1,0,0.1531100478468899,0.1531100478468899,0.033492822966507074,0.033492822966507074,0.0,0.0
gemma_3_12b_it,SciERC,C00-2123,P5->P6,P5,P6,7,0.029087509427751814,1,1,1,1,1,0,0.03636363636363632,0.03636363636363632,-0.054545454545454564,0.054545454545454564,0.0,0.0
