model_id,dataset,record_id,transitions,mean_psi,median_psi,p95_psi,max_psi,schema_breaks
gemma_3_12b_it,EBM-NLP,21491990,5,0.046845972537994385,0.046943604946136475,0.07733403444290161,0.08066034317016602,0
gemma_3_12b_it,EBM-NLP,21669557,5,0.04444534381230672,0.044348180294036865,0.10608584880828856,0.1197993556658427,0
gemma_3_12b_it,EBM-NLP,21718094,5,0.02239968776702881,0.018622676531473797,0.039647010962168376,0.04113948345184326,0
gemma_3_12b_it,EBM-NLP,21866656,5,0.009768064816792807,0.013275245825449625,0.018894521395365398,0.020035783449808758,0
gemma_3_12b_it,EBM-NLP,2188766,5,0.02362753947575887,0.031807899475097656,0.04443859656651814,0.04536585013071696,0
gemma_3_12b_it,EBM-NLP,21896676,5,0.008181615670522054,0.00796055793762207,0.01331022580464681,0.014345864454905191,0
gemma_3_12b_it,EBM-NLP,21914768,5,0.025895877679189043,0.016442795594533283,0.051916484038035074,0.05415270725886027,0
gemma_3_12b_it,EBM-NLP,21924760,5,0.025408581892649336,0.021216193834940594,0.037807281812032065,0.038428664207458496,0
gemma_3_12b_it,EBM-NLP,21975269,5,0.007966808478037516,0.006636182467142741,0.01703429619471232,0.019147733847300213,0
gemma_3_12b_it,EBM-NLP,21982657,5,0.012787926197052001,0.010211547215779623,0.02497306664784749,0.027688145637512207,0
gemma_3_12b_it,EBM-NLP,22154769,5,0.018676106135050455,0.01806674400965373,0.0252670685450236,0.02567046880722046,0
gemma_3_12b_it,EBM-NLP,2223363,5,0.0065132975578308105,0.006040493647257487,0.016027291615804035,0.01787016789118449,0
gemma_3_12b_it,EBM-NLP,2224060,5,0.016741788387298583,0.015863200028737385,0.026122760772705075,0.0267872412999471,0
gemma_3_12b_it,EBM-NLP,22271197,5,0.04498573144276937,0.04553274313608805,0.09560242493947346,0.10265914599100749,0
gemma_3_12b_it,EBM-NLP,22341427,5,0.010355722904205323,0.008831342061360678,0.023593763510386147,0.025007208188374836,0
gemma_3_12b_it,EBM-NLP,22416755,5,0.010722792148590088,0.0067547957102457685,0.025401167074839272,0.027365843454996746,0
gemma_3_12b_it,EBM-NLP,22420121,5,0.008220243453979491,0.010100344816843668,0.011826761563618978,0.012111167112986246,0
gemma_3_12b_it,EBM-NLP,22435114,5,0.20716323057810465,0.007810314496358235,0.8048754652341206,1.0,0
gemma_3_12b_it,EBM-NLP,22538329,5,0.04700142542521159,0.04640597105026245,0.04915736516316732,0.04930861790974935,0
gemma_3_12b_it,EBM-NLP,22646975,5,0.0044012387593587235,0.005155980587005615,0.0072284142176310216,0.007230718930562337,0
gemma_3_12b_it,EBM-NLP,22744141,5,0.0132103164990743,0.014719645182291666,0.020378259817759196,0.02140269676844279,0
gemma_3_12b_it,EBM-NLP,22865017,5,0.011801572640736897,0.013629635175069174,0.020969398816426593,0.022575795650482178,0
gemma_3_12b_it,EBM-NLP,22881991,5,0.010804494222005207,0.0080869992574056,0.02384165525436401,0.026439328988393147,0
gemma_3_12b_it,EBM-NLP,22897461,5,0.021210865179697672,0.017665902773539226,0.03340826431910197,0.03484568993250529,0
gemma_3_12b_it,EBM-NLP,22956006,5,0.21236428817113243,0.01964348554611206,0.806239632765452,1.0,0
gemma_3_12b_it,EBM-NLP,23021296,5,0.01900029182434082,0.02409472068150838,0.03174131313959757,0.0336038867632548,0
gemma_3_12b_it,EBM-NLP,23103798,5,0.01727329095204671,0.02356123924255371,0.025370208422342937,0.02550959587097168,0
gemma_3_12b_it,EBM-NLP,23114870,5,0.033887664477030434,0.022970894972483318,0.07331457535425821,0.08305857578913371,0
gemma_3_12b_it,EBM-NLP,23356250,5,0.006416821479797363,0.00913935899734497,0.011371131738026938,0.011618157227834066,0
gemma_3_12b_it,EBM-NLP,23357440,5,0.006731061140696208,0.007042308648427327,0.011452861626942952,0.01253207524617513,0
gemma_3_12b_it,EBM-NLP,23392542,5,0.008039844036102296,0.005095958709716797,0.02061993281046549,0.024316489696502686,0
gemma_3_12b_it,EBM-NLP,23417625,5,0.009101716677347818,0.008600334326426188,0.014408703645070393,0.015348474184672037,0
gemma_3_12b_it,EBM-NLP,23549581,5,0.012658294041951498,0.005858480930328369,0.02817454735438029,0.028685688972473145,0
gemma_3_12b_it,EBM-NLP,23838728,5,0.012956758340199789,0.010970036188761393,0.0217127521832784,0.02187591791152954,0
